uuid,category_label,joint_count,bone_count,pred_joints,vertex_count,face_count,j2j,j2b,b2b,iou,precision,recall
f6d3c061-4c61-5a69-a6cd-f5f671e0206b,tool,17,16,9,10517,11886,0.12071958929300308,0.06530487265748282,0.09457936882972717,0.09786766098558793,0.12553922999389644,0.25466811187157073
5005dd5f-7028-504f-b9f2-eb89408de11e,"anthropomorphic, toy",52,51,27,26835,36846,0.060370173305273056,0.0385163325505952,0.08663740754127502,0.12861898428641017,0.19155189130845413,0.2334944014648595
5176c271-e350-5b54-b806-ec0665d6aced,character,46,45,22,15203,23968,0.021814566105604172,0.0156016916946762,0.08368097990751266,0.2105304750188309,0.25479459586713643,0.36268883142388625
ed5d50dd-1383-54dd-b01b-0ae060a34885,character,50,49,51,2315,3592,0.03860273212194443,0.011938777186122596,0.144466370344162,0.23650225968624428,0.2830754985890393,0.3696267413341883
2cef5f57-a303-5ebe-87f6-22099d0f0fa0,clothing,16,15,21,4212,4999,0.04913482815027237,0.03643550535309173,0.11435514688491821,0.41598538658185846,0.6925816999191081,0.5202947709588212
077d4eaa-f77c-54d3-ab39-17267aafb954,weapon,3,2,3,2911,1814,0.1089247465133667,0.08429849628979962,0.05612626671791077,0.3736019823656269,0.6367623603940791,0.3965563460473051
49dbc00e-0fdd-59c7-b55e-933b30155250,"mythical creature, weapon",30,29,28,1256,1682,0.09748335182666779,0.02614098636799359,0.06112157553434372,0.1255379845311522,0.2086025436306092,0.2901681649181188
9818834b-9891-504b-bedd-eda40688be69,character,53,52,22,6878,9882,0.02092232182621956,0.011590777727013285,0.07983230799436569,0.23742512751088954,0.304041923354441,0.3089939149144489
11908ca7-f460-5be2-a68b-66b89ca16bf2,character,34,33,22,1825,3042,0.01740276627242565,0.01640401944115927,0.07138388603925705,0.3360898190655358,0.39973429782977227,0.45938929046555316
32457012-db7a-55e1-8387-2cec1cb86ba2,"character, anthropomorphic",22,21,21,20409,29227,0.1360393613576889,0.10874757739449185,0.0872800350189209,0.23867867424587272,0.3960516088546191,0.39804598469045877
ddb2556b-81c7-596e-a62c-a5c6b33b1200,character,52,51,19,2725,5052,0.037599045783281326,0.028293419905055902,0.0737292468547821,0.1725205186849275,0.19841072336919613,0.2689677424320542
5a15f384-5b11-59bc-83b5-454aad378c81,mythical creature,17,16,20,29246,39368,0.06233501434326172,0.04622873441549018,0.10547364503145218,0.4702316330685343,0.6005010438620917,0.6366071044768887
ddcac37e-c7a9-5a13-8a0c-e70c8f0ea852,character,28,27,18,2844,1118,0.020057976245880127,0.009095217385846708,0.05987364053726196,0.28623809384561744,0.3662995953216195,0.4475789564476483
0486320d-722c-5ead-b9ab-e693d6c512e3,"character, weapon",46,45,23,14445,6870,0.049236465245485306,0.029628216714152823,0.07957631349563599,0.12495514413211585,0.2048067077525415,0.22626888559661307
71161cbb-f667-54ef-9773-9ac68ea1af68,animal,50,49,13,4074,7116,0.025518812239170074,0.014510219218209386,0.0651479959487915,0.060190731626750066,0.082329817148747,0.19271871205813762
ad166026-c097-52ee-8bd4-8da9fac21d63,tool,3,2,3,847,680,0.1465371996164322,0.03743978341420492,0.12403780221939087,0.30230342687564354,0.3564959726147916,0.3289335728434893
a9189b3d-a7f3-564b-ac7b-1caf6ba3e579,character,53,52,29,15283,27429,0.05795446038246155,0.01879156657177473,0.12435635924339294,0.21444217708538932,0.26013024352462133,0.33239013120291355
ef849c38-50a8-53f6-beca-1b30db189327,character,34,33,27,60896,99654,0.09822971373796463,0.025315514890718514,0.07769319415092468,0.2117542536827158,0.3153099665304776,0.39545702812296546
ec51bf59-078d-5e9f-858b-fb3b8ab3096e,character,52,51,29,26947,13463,0.029301729053258896,0.015398997387945139,0.08125629276037216,0.2187508602132788,0.2697122049411237,0.31884576269421977
85013983-468d-530f-a625-e0b35bfa5e33,character,34,33,32,12320,16190,0.1261765956878662,0.042580097913742065,0.08019420504570007,0.22496891239952457,0.32540678374560866,0.3798027484977928
83857f7a-eb31-53b1-952a-0bb9c4c45325,character,57,56,52,63702,31615,0.020552776753902435,0.01042468288170102,0.09476673603057861,0.3703548735004388,0.48595598076772567,0.5081905959163489
0dce1341-0da8-5ce2-b1ee-b69a1b37d39f,character,58,57,23,8618,13102,0.015496558509767056,0.008078728873363656,0.08173030614852905,0.2260366207142419,0.27622277550005686,0.31174000758851284
d237fc8d-502f-5276-a0ec-f4be19af1282,"animal, anthropomorphic",11,10,8,2911,1300,0.19928574562072754,0.12660716928076,0.11905978620052338,0.2422358390130558,0.3576341701132801,0.33194723899691553
7a3c897f-de12-5bb4-b6bc-adc71e6ea8aa,character,46,45,15,18583,24748,0.036458585411310196,0.01910859706501166,0.06362749636173248,0.12452416984826245,0.18115940553901094,0.21313038196529294
7e25a122-701e-5130-9e24-2cd32d0dc1c1,character,18,17,40,4118,1420,0.01938113197684288,0.0471710159588838,0.08272872865200043,0.5063805708362815,0.6608924697697077,0.6775763566926521
d75f64e7-1db1-5b9a-86aa-ae2976528b75,character,54,53,41,25139,40556,0.023210648447275162,0.010401093755939566,0.10473145544528961,0.2432878276654073,0.280666929914559,0.3808560367161173
afe2f290-2d20-5c9e-8744-275b0ed25e27,"anthropomorphic, plant",28,27,20,14618,8750,0.07900117337703705,0.04750569377792999,0.06105724722146988,0.19394451872234267,0.2985569445184143,0.32448363263672436
11d5afd9-8104-5ec8-8f66-07f9e63fec8c,character,52,51,24,21899,11208,0.024103447794914246,0.016721466798723366,0.08786512911319733,0.21314314221324884,0.28133249358311146,0.30991197803527193
c192018a-8024-57a4-9253-c4c660ce997a,"character, anthropomorphic",22,21,23,7834,12976,0.01789877749979496,0.022937187602940907,0.05723196640610695,0.5897032359071946,0.7520787360410162,0.7183930861126397
71754890-c2ce-5e21-9273-670db17ec042,character,52,51,51,7441,9424,0.019112665206193924,0.009302273259142084,0.10708937048912048,0.23948279686133722,0.3045965445550118,0.3789830390724536
0124787f9e3a4bd98c6c2427a6b85434,anthropomorphic,28,27,27,647,1176,0.02243407815694809,0.01677869030498658,0.08062422275543213,0.2221623572133579,0.26020234957182237,0.37900063393348765
015048505be64c1db4f1ff210efef079,tool,6,5,3,556,268,0.386455774307251,0.38648878037929535,0.5981402397155762,0.08332709766942355,0.19390402070412083,0.22275641023117576
01ba1ddf7c834632a68f37d466a4ac60,"electronic device, anthropomorphic",8,7,7,23076,22280,0.09619776904582977,0.052464889495500495,0.06269171088933945,0.3796482087917171,0.44762206948996464,0.5562814467720716
084f8b127c5943ceb9d0ce3268cacbd7,"animal, anthropomorphic",34,33,34,8969,10502,0.011773479171097279,0.010008736419395599,0.07424554973840714,0.520414854572154,0.7225045218413435,0.6764047876110078
0929e5e013e54c4bbde163ef43c8a89b,character,47,46,47,6781,7904,0.008867138996720314,0.007848573408951547,0.10473322868347168,0.4581544336540462,0.6310707941534144,0.6102875686389159
0bce9943f5a544b9884884db340432f5,anthropomorphic,48,47,46,32609,42108,0.02386617101728916,0.01780583893465202,0.1002858430147171,0.3154617730128311,0.3728533549964265,0.4375237553910982
107f646f91ca4215af80e0770c96abad,"character, anthropomorphic, toy",52,51,51,198930,387136,0.0071571399457752705,0.006126955782711579,0.10377558320760727,0.46985678865263963,0.5200872252877412,0.6023206190053301
117a8336a13d4fd0ad4733452d10fecb,"character, anthropomorphic",22,21,22,18352,20090,0.011304994113743305,0.012823669716123153,0.06455805152654648,0.7206507281598061,0.8481304386052695,0.8287677160350636
170d71d41daa4252aca177ec0a1e124a,character,44,43,26,27177,50672,0.06532113999128342,0.01612743073984837,0.12882429361343384,0.20060695541266216,0.2779205428063836,0.3336491445357142
18d23b4e26d64c33826f3b277583799d,"character, scanned data",49,48,49,8498,3958,0.012916854582726955,0.013765547853390857,0.08761556446552277,0.40984765621729163,0.4774218928909569,0.5390639849035581
1aafc1eae615437aaf29360762f7a8a7,character,60,59,57,10287,13048,0.019136494025588036,0.00796255635469335,0.09169654548168182,0.21473552870024198,0.2627819531868974,0.3269706387809209
1d9648e7d8d44617a7c13b4eb735792c,character,52,51,52,8471,13880,0.012440865859389305,0.010242627850787427,0.09625159204006195,0.3448300350685317,0.4134664444519394,0.48061581358245115
1eed1afeda684a69a55bef4c1bbe5670,"toy, anthropomorphic",28,27,28,1901,2934,0.007177745457738638,0.008107141591608524,0.07109805941581726,0.4696627681051247,0.6147458605099949,0.5736410778830147
20ae9ed3d9a34f26aca1f007f3af6a7f,"character, electronic device",52,51,52,53444,90114,0.009715801104903221,0.006559332480929487,0.1219576895236969,0.26007158952131204,0.30884558707708815,0.4216388718375281
214fa1cb9448494a9cbf4791624cb73f,character,52,51,51,10968,17878,0.010364524088799953,0.009366970360918226,0.1227264255285263,0.33920110884685784,0.4372978030175502,0.4546589274798496
